"mine_basin","HYBAS_ID","distance","downstream"
1121467930,1121464180,44259.0836197421,1
1121467930,1121463930,58944.0139723521,1
1121467930,1122218330,66477.8863991666,1
1121467930,1121464520,74235.6000943389,1
1121467930,1121464530,84258.7542713505,1
1121467930,1121463660,91447.2215393121,1
1121452880,1121451040,14419.0720287134,1
1121452880,1121450880,21928.0985348113,1
1121452880,1122211310,27401.2840386554,1
1121452880,1122210520,29200.8399031219,1
1121452880,1121443540,45984.6618603391,1
1121452880,1121443320,58807.8777828318,1
1121452880,1121441220,63543.3523133766,1
1121452880,1121438450,74091.0240229482,1
1121452880,1121437360,85078.4630629242,1
1121452880,1121436160,93066.9673589155,1
1121361652,1121361651,6350.62573401292,1
1121361652,1129000101,NA,1
1121356852,1121356851,5850.42662185662,1
1121356852,1129000101,NA,1
1122168072,1122168071,7577.02860066872,1
1122168072,1121356852,13799.2259229487,1
1122168072,1121356851,13877.4678616568,1
1122168072,1129000101,NA,1
1122214680,1121455680,9442.56281793866,1
1122214680,1121453810,20509.4106427112,1
1122214680,1121453090,28749.9597600937,1
1122214680,1121450860,37405.9817108146,1
1122214680,1121450320,42043.4926360318,1
1122214680,1121449320,45569.1488644941,1
1122214680,1121447870,51988.0771910645,1
1122214680,1121446420,59710.5937190927,1
1122214680,1121445030,63164.3143937663,1
1122214680,1121444490,70856.2523829632,1
1121463120,1121462350,15343.1881854621,1
1121463120,1121461382,26141.8484557806,1
1121463120,1121461381,27333.4150461707,1
1121463120,1122216030,31150.0903868684,1
1121463120,1122215550,38179.5469290163,1
1121463120,1122214740,45323.3356617011,1
1121463120,1121455940,41968.3880606335,1
